FL_DATE,AIRLINE_ID,FL_NUM,REGION,ORIGIN_STATE_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,SCH_ARR_TIME,ACT_ARR_TIME,ARR_DELAY,SCH_DEPT_TIME,ACT_DEPT_TIME,DEPT_DELAY
12/29/2017,19790,971,Midwest,Minnesota,Minneapolis,Detroit,13:00,12:38,-22,10:10,10:07,-3
12/29/2017,19977,997,South,North Carolina,Charlotte,Newark,13:08,12:46,-22,11:15,11:10,-5
12/29/2017,19790,1055,Northeast,New York,New York,West Palm Beach/Palm Beach,22:59,22:37,-22,19:45,19:49,4
12/29/2017,19805,1081,South,Texas,Dallas/Fort Worth,San Diego,11:52,11:30,-22,10:37,10:36,-1
12/29/2017,19805,1084,South,Florida,Orlando,Los Angeles,23:10,22:48,-22,20:16,20:12,-4
12/29/2017,19790,1108,West,Utah,Salt Lake City,Atlanta,14:20,13:58,-22,8:30,8:27,-3
12/29/2017,19805,1112,South,Texas,Dallas/Fort Worth,New York,13:39,13:17,-22,9:15,9:11,-4
12/29/2017,19805,1112,Northeast,New York,New York,Dallas/Fort Worth,17:50,17:28,-22,14:34,14:36,2
12/29/2017,19977,1131,South,Texas,Houston,New Orleans,15:42,15:20,-22,14:30,14:21,-9
12/29/2017,19790,1175,Midwest,Minnesota,Minneapolis,Denver,8:22,8:00,-22,6:50,6:50,0
12/29/2017,19790,1175,West,Colorado,Denver,Minneapolis,12:15,11:53,-22,9:02,8:57,-5
12/29/2017,19790,1190,Midwest,Ohio,Akron,Atlanta,14:20,13:58,-22,12:11,12:12,1
12/29/2017,19977,1200,West,California,San Francisco,Houston,6:55,6:33,-22,1:17,1:10,-7
12/29/2017,19977,1219,West,Colorado,Denver,Lihue,16:37,16:15,-22,11:40,11:39,-1
12/29/2017,19790,1224,Midwest,Minnesota,Minneapolis,Miami,19:56,19:34,-22,15:15,15:08,-7
12/29/2017,19805,1244,Midwest,Michigan,Detroit,Chicago,12:26,12:04,-22,12:00,11:52,-8
12/29/2017,19977,1257,South,Texas,Houston,San Francisco,16:47,16:25,-22,14:21,14:22,1
12/29/2017,19393,1269,Midwest,Missouri,St. Louis,Dallas,8:20,7:58,-22,6:30,6:28,-2
12/29/2017,19790,1341,South,Georgia,Atlanta,Boston,12:32,12:10,-22,10:00,10:00,0
12/29/2017,19977,1400,South,Texas,Houston,Gunnison,14:13,13:51,-22,12:20,12:16,-4
12/29/2017,19790,1423,Midwest,Missouri,St. Louis,Atlanta,15:45,15:23,-22,13:04,13:03,-1
12/29/2017,19790,1427,West,Oregon,Portland,Seattle,7:10,6:48,-22,6:00,5:54,-6
12/29/2017,19977,1431,West,California,Los Angeles,Honolulu,17:00,16:38,-22,12:43,12:37,-6
12/29/2017,19790,1434,Midwest,Wisconsin,Madison,Minneapolis,7:47,7:25,-22,6:25,6:20,-5
12/29/2017,19790,1449,Midwest,Iowa,Cedar Rapids/Iowa City,Atlanta,9:04,8:42,-22,5:45,5:42,-3
12/29/2017,19805,1461,West,Colorado,Denver,Los Angeles,21:24,21:02,-22,19:37,19:39,2
12/29/2017,19790,1471,West,Utah,Salt Lake City,Los Angeles,18:20,17:58,-22,17:15,17:16,1
12/29/2017,19977,1485,Northeast,New Jersey,Newark,Charleston,23:29,23:07,-22,21:10,21:20,10
12/29/2017,19805,1507,Midwest,Illinois,Chicago,Tucson,13:02,12:40,-22,10:10,10:06,-4
12/29/2017,19790,1526,South,Florida,Orlando,New York,10:56,10:34,-22,8:20,8:17,-3
12/29/2017,19790,1586,South,Georgia,Atlanta,New York,15:42,15:20,-22,13:30,13:28,-2
12/29/2017,19805,1597,South,Texas,Dallas/Fort Worth,Salt Lake City,12:56,12:34,-22,11:00,10:59,-1
12/29/2017,19977,1616,West,California,Santa Ana,San Francisco,12:21,11:59,-22,10:50,10:42,-8
12/29/2017,19790,1620,West,Utah,Salt Lake City,Billings,23:52,23:30,-22,22:16,22:11,-5
12/29/2017,19805,1640,South,Texas,Dallas/Fort Worth,Santa Barbara,13:01,12:39,-22,11:26,11:20,-6
12/29/2017,19977,1668,West,California,Santa Ana,San Francisco,9:27,9:05,-22,7:45,7:39,-6
12/29/2017,19805,1668,South,Virginia,Washington,Charlotte,17:10,16:48,-22,15:29,15:23,-6
12/29/2017,19977,1735,South,Virginia,Washington,Chicago,13:01,12:39,-22,11:45,11:42,-3
12/29/2017,19790,1737,South,Florida,West Palm Beach/Palm Beach,New York,16:14,15:52,-22,13:15,13:11,-4
12/29/2017,19790,1776,Midwest,Minnesota,Minneapolis,Washington,23:59,23:37,-22,20:25,20:35,10
12/29/2017,19805,1782,Northeast,Pennsylvania,Pittsburgh,Philadelphia,7:24,7:02,-22,6:00,5:56,-4
12/29/2017,19977,1801,South,Texas,Houston,Washington,10:57,10:35,-22,6:55,6:52,-3
12/29/2017,19805,1814,Northeast,Rhode Island,Providence,Charlotte,17:07,16:45,-22,14:35,14:32,-3
12/29/2017,19790,1847,West,California,San Francisco,Minneapolis,11:50,11:28,-22,6:05,6:01,-4
12/29/2017,19790,1906,Midwest,Michigan,Detroit,Baltimore,15:32,15:10,-22,13:50,13:49,-1
12/29/2017,19977,1945,South,Texas,Houston,Newark,18:59,18:37,-22,14:25,14:28,3
12/29/2017,19805,1948,South,North Carolina,Raleigh/Durham,Philadelphia,14:52,14:30,-22,13:22,13:13,-9
12/29/2017,19977,1963,South,Texas,Houston,Denver,23:12,22:50,-22,21:40,21:38,-2
12/29/2017,19790,1964,South,Florida,Jacksonville,Atlanta,19:45,19:23,-22,18:20,18:24,4
12/29/2017,19805,1997,South,North Carolina,Raleigh/Durham,Philadelphia,19:26,19:04,-22,17:55,17:51,-4
12/29/2017,19805,1998,South,Florida,Jacksonville,Charlotte,21:29,21:07,-22,20:02,19:55,-7
12/29/2017,19805,1999,South,North Carolina,Raleigh/Durham,Philadelphia,17:06,16:44,-22,15:33,15:23,-10
12/29/2017,19805,2034,South,Florida,Fort Myers,Philadelphia,12:11,11:49,-22,9:30,9:21,-9
12/29/2017,19977,2035,West,California,San Francisco,Chicago,6:04,5:42,-22,23:53,23:50,-3
12/29/2017,19977,2046,West,California,San Francisco,Washington,21:14,20:52,-22,13:10,13:10,0
12/29/2017,19977,2058,West,California,San Francisco,Houston,23:56,23:34,-22,18:10,18:05,-5
12/29/2017,19790,2177,Midwest,Michigan,Detroit,Fort Myers,15:19,14:57,-22,12:14,12:15,1
12/29/2017,19805,2190,South,Florida,Miami,Salt Lake City,23:54,23:32,-22,20:25,20:18,-7
12/29/2017,19805,2208,Midwest,Ohio,Cleveland,Dallas/Fort Worth,21:30,21:08,-22,19:25,19:22,-3
12/29/2017,19393,2234,West,Colorado,Denver,Tucson,10:30,10:08,-22,8:25,8:27,2
12/29/2017,19790,2247,Northeast,Pennsylvania,Philadelphia,Minneapolis,8:07,7:45,-22,6:00,5:54,-6
12/29/2017,19805,2247,South,Tennessee,Nashville,Los Angeles,9:01,8:39,-22,5:55,5:53,-2
12/29/2017,19790,2333,West,Colorado,Denver,New York,21:45,21:23,-22,16:05,16:09,4
12/29/2017,19790,2371,Northeast,New York,New York,Las Vegas,11:43,11:21,-22,8:30,8:29,-1
12/29/2017,19790,2378,West,Utah,Salt Lake City,San Diego,12:35,12:13,-22,11:33,11:33,0
12/29/2017,19977,2387,West,Colorado,Denver,San Diego,10:14,9:52,-22,8:50,8:45,-5
12/29/2017,19790,2387,South,Florida,Daytona Beach,Atlanta,13:16,12:54,-22,11:40,11:38,-2
12/29/2017,19977,2407,South,Georgia,Savannah,Newark,8:20,7:58,-22,6:06,6:03,-3
12/29/2017,19393,2413,South,Tennessee,Memphis,Houston,9:30,9:08,-22,7:45,7:41,-4
12/29/2017,19805,2469,Northeast,Pennsylvania,Pittsburgh,Dallas/Fort Worth,21:15,20:53,-22,18:59,19:00,1
12/29/2017,19790,2479,South,Maryland,Baltimore,Atlanta,18:25,18:03,-22,16:15,16:15,0
12/29/2017,19805,2487,West,Colorado,Gunnison,Dallas/Fort Worth,17:23,17:01,-22,14:20,14:14,-6
12/29/2017,19805,2672,West,California,Sacramento,Chicago,5:54,5:32,-22,23:55,23:55,0
12/29/2017,19790,2852,Northeast,New York,New York,West Palm Beach/Palm Beach,18:16,17:54,-22,15:02,14:57,-5
12/29/2017,19790,2885,South,Texas,Austin,Seattle,9:47,9:25,-22,7:00,6:55,-5
12/29/2017,19790,2988,West,California,San Jose,Minneapolis,12:15,11:53,-22,6:20,6:14,-6
12/29/2017,19393,3375,West,California,Los Angeles,Oakland,8:15,7:53,-22,6:55,6:50,-5
12/29/2017,19393,3773,South,Texas,San Antonio,Phoenix,10:55,10:33,-22,9:25,9:21,-4
12/29/2017,19393,4999,South,Texas,Houston,New York,13:25,13:03,-22,9:05,9:02,-3
12/29/2017,19393,5172,West,California,Los Angeles,Oakland,7:35,7:13,-22,6:10,6:03,-7
12/29/2017,19393,5237,South,Texas,Dallas,San Diego,7:25,7:03,-22,6:10,6:13,3
12/29/2017,19393,5242,South,Georgia,Atlanta,Phoenix,12:30,12:08,-22,10:05,10:12,7
12/29/2017,19393,5671,West,Arizona,Phoenix,San Jose,19:00,18:38,-22,18:05,17:59,-6
12/29/2017,19393,5692,Northeast,New York,New York,Tampa,12:20,11:58,-22,9:05,9:03,-2
12/29/2017,19393,5906,Northeast,New York,New York,Houston,20:10,19:48,-22,16:55,16:55,0
12/29/2017,19393,6234,West,California,Santa Ana,Denver,23:45,23:23,-22,20:35,20:25,-10
12/29/2017,19393,6532,West,Colorado,Denver,Los Angeles,9:55,9:33,-22,8:15,8:13,-2
12/29/2017,19393,6599,West,California,San Francisco,St. Louis,0:15,23:53,-22,18:30,18:26,-4
12/29/2017,19393,6763,West,New Mexico,Albuquerque,Oakland,9:00,8:38,-22,7:20,7:20,0
12/29/2017,19393,6972,Midwest,Wisconsin,Milwaukee,Nashville,6:55,6:33,-22,5:00,5:00,0
12/29/2017,19790,10,Midwest,Missouri,Kansas City,Minneapolis,21:24,21:03,-21,19:55,19:43,-12
12/29/2017,19790,16,West,Colorado,Denver,Detroit,16:36,16:15,-21,11:40,11:42,2
12/29/2017,19805,132,South,Texas,Dallas/Fort Worth,Newark,22:49,22:28,-21,18:25,18:24,-1
12/29/2017,19805,133,Northeast,New York,New York,Los Angeles,20:43,20:22,-21,17:00,16:55,-5
12/29/2017,19805,148,South,North Carolina,Raleigh/Durham,Charlotte,8:14,7:53,-21,7:00,6:56,-4
12/29/2017,19805,235,Northeast,New York,New York,Miami,20:20,19:59,-21,17:00,16:58,-2
12/29/2017,19977,239,Northeast,New Jersey,Newark,Nashville,17:04,16:43,-21,15:21,15:15,-6
12/29/2017,19805,239,West,Hawaii,Honolulu,Los Angeles,20:13,19:52,-21,12:35,12:19,-16
12/29/2017,19805,262,South,Texas,Dallas/Fort Worth,Miami,22:36,22:15,-21,18:45,18:40,-5
12/29/2017,19977,294,West,Washington,Seattle,San Francisco,9:43,9:22,-21,7:30,7:21,-9
12/29/2017,19805,362,West,California,Los Angeles,Chicago,13:33,13:12,-21,7:25,7:21,-4
12/29/2017,19977,370,West,California,San Diego,San Francisco,17:01,16:40,-21,15:20,15:16,-4
12/29/2017,19977,384,West,California,San Diego,San Francisco,21:37,21:16,-21,19:57,19:52,-5
12/29/2017,19790,400,Northeast,New York,New York,Salt Lake City,19:25,19:04,-21,15:40,15:43,3
12/29/2017,19805,402,West,Nevada,Las Vegas,Dallas/Fort Worth,5:51,5:30,-21,1:20,1:11,-9
12/29/2017,19977,425,Northeast,New Jersey,Newark,Raleigh/Durham,16:18,15:57,-21,14:35,14:30,-5
12/29/2017,19790,433,Northeast,New York,New York,Las Vegas,20:19,19:58,-21,17:10,17:18,8
12/29/2017,19977,501,West,California,San Francisco,Cincinnati,18:28,18:07,-21,10:55,10:48,-7
12/29/2017,19977,504,South,Texas,Houston,Denver,11:40,11:19,-21,10:01,9:54,-7
12/29/2017,19977,576,West,Colorado,Denver,Newark,15:33,15:12,-21,9:47,9:45,-2
12/29/2017,19805,588,West,Arizona,Phoenix,San Jose,11:56,11:35,-21,10:55,10:48,-7
12/29/2017,19977,601,Northeast,Pennsylvania,Philadelphia,Chicago,7:34,7:13,-21,6:10,6:01,-9
12/29/2017,19805,630,South,Florida,Fort Lauderdale,Philadelphia,19:18,18:57,-21,16:30,16:28,-2
12/29/2017,19393,661,Midwest,Ohio,Columbus,Las Vegas,7:45,7:24,-21,6:00,5:56,-4
12/29/2017,19977,752,West,Colorado,Denver,Baltimore,16:04,15:43,-21,10:47,10:45,-2
12/29/2017,19805,772,South,Florida,West Palm Beach/Palm Beach,Washington,21:15,20:54,-21,18:51,18:41,-10
12/29/2017,19977,781,West,Arizona,Phoenix,San Francisco,7:44,7:23,-21,6:35,6:29,-6
12/29/2017,19393,781,West,California,Burbank,San Francisco,9:20,8:59,-21,7:55,7:50,-5
12/29/2017,19805,789,South,Texas,Dallas/Fort Worth,Charlotte,19:02,18:41,-21,15:33,15:28,-5
12/29/2017,19977,809,West,California,Santa Ana,Denver,19:23,19:02,-21,16:00,15:49,-11
12/29/2017,19805,889,South,Texas,Dallas/Fort Worth,Phoenix,0:05,23:44,-21,22:25,22:22,-3
12/29/2017,19790,898,Northeast,New York,New York,West Palm Beach/Palm Beach,13:35,13:14,-21,10:19,10:23,4
12/29/2017,19977,922,South,Florida,Fort Lauderdale,San Francisco,10:08,9:47,-21,6:38,6:34,-4
12/29/2017,19805,952,South,Texas,Dallas/Fort Worth,Newark,11:51,11:30,-21,7:25,7:25,0
12/29/2017,19805,1044,South,Texas,Houston,Miami,9:26,9:05,-21,6:00,5:53,-7
12/29/2017,19805,1054,South,Texas,Dallas/Fort Worth,Houston,9:55,9:34,-21,8:45,8:40,-5
12/29/2017,19805,1057,Midwest,Illinois,Chicago,Phoenix,11:39,11:18,-21,8:45,8:52,7
12/29/2017,19393,1097,South,Texas,Houston,Oakland,10:45,10:24,-21,8:25,8:26,1
12/29/2017,19393,1102,West,Colorado,Denver,Raleigh/Durham,17:05,16:44,-21,11:55,11:54,-1
12/29/2017,19393,1141,South,Florida,Orlando,Newark,10:10,9:49,-21,7:35,7:34,-1
12/29/2017,19805,1150,South,Texas,Dallas/Fort Worth,New York,11:01,10:40,-21,6:45,6:43,-2
12/29/2017,19790,1160,South,Georgia,Atlanta,Washington,11:25,11:04,-21,9:41,9:40,-1
12/29/2017,19977,1177,South,Virginia,Washington,Norfolk,9:36,9:15,-21,8:30,8:22,-8
12/29/2017,19805,1194,Midwest,Ohio,Columbus,Dallas/Fort Worth,17:12,16:51,-21,15:11,15:08,-3
12/29/2017,19790,1242,South,Florida,West Palm Beach/Palm Beach,New York,15:30,15:09,-21,12:35,12:33,-2
12/29/2017,19790,1403,South,Georgia,Atlanta,Los Angeles,15:48,15:27,-21,13:40,13:38,-2
12/29/2017,19790,1406,South,North Carolina,Raleigh/Durham,Los Angeles,9:50,9:29,-21,7:00,7:00,0
12/29/2017,19393,1411,West,California,Ontario,Oakland,6:55,6:34,-21,5:30,5:28,-2
12/29/2017,19790,1412,South,Tennessee,Nashville,Atlanta,13:12,12:51,-21,11:00,11:00,0
12/29/2017,19393,1420,West,California,San Jose,Santa Ana,22:25,22:04,-21,21:05,20:56,-9
12/29/2017,19805,1500,West,Oregon,Portland,Dallas/Fort Worth,19:38,19:17,-21,13:55,13:50,-5
12/29/2017,19805,1532,Midwest,Illinois,Chicago,Miami,11:14,10:53,-21,7:03,7:00,-3
12/29/2017,19790,1546,South,Georgia,Atlanta,Phoenix,10:32,10:11,-21,8:10,8:09,-1
12/29/2017,19977,1564,Northeast,Massachusetts,Boston,Chicago,14:57,14:36,-21,13:05,13:02,-3
12/29/2017,19805,1587,Northeast,New York,New York,Phoenix,20:07,19:46,-21,16:10,16:10,0
12/29/2017,19790,1597,Midwest,Minnesota,Minneapolis,Sioux Falls,23:27,23:06,-21,22:09,22:08,-1
12/29/2017,19790,1647,Midwest,Michigan,Detroit,Atlanta,14:15,13:54,-21,12:01,11:58,-3
12/29/2017,19805,1651,Midwest,Illinois,Chicago,Philadelphia,14:52,14:31,-21,11:55,11:53,-2
12/29/2017,19977,1666,South,Texas,Houston,Newark,12:07,11:46,-21,7:40,7:42,2
12/29/2017,19790,1682,South,Texas,Dallas/Fort Worth,Salt Lake City,7:55,7:34,-21,6:00,5:54,-6
12/29/2017,19977,1682,South,Texas,Houston,Los Angeles,8:05,7:44,-21,6:00,6:03,3
12/29/2017,19790,1685,South,Virginia,Norfolk,Atlanta,21:42,21:21,-21,19:40,19:32,-8
12/29/2017,19977,1731,West,Hawaii,Kona,Denver,6:29,6:08,-21,20:45,20:31,-14
12/29/2017,19805,1735,Northeast,Massachusetts,Boston,Charlotte,10:12,9:51,-21,7:25,7:20,-5
12/29/2017,19805,1739,South,North Carolina,Charlotte,Austin,16:43,16:22,-21,14:40,14:34,-6
12/29/2017,19977,1755,West,Arizona,Phoenix,San Francisco,17:11,16:50,-21,16:05,15:57,-8
12/29/2017,19977,1766,South,Texas,Houston,Portland,0:22,0:01,-21,21:35,21:30,-5
12/29/2017,19790,1795,South,Georgia,Atlanta,Salt Lake City,20:20,19:59,-21,17:52,17:51,-1
12/29/2017,19977,1808,Midwest,Ohio,Cleveland,Fort Myers,18:00,17:39,-21,15:11,15:05,-6
12/29/2017,19790,1832,Northeast,New York,New York,Atlanta,20:45,20:24,-21,18:00,17:58,-2
12/29/2017,19790,1862,South,Florida,Miami,Atlanta,18:46,18:25,-21,16:40,16:39,-1
12/29/2017,19977,1899,West,Nevada,Las Vegas,Houston,13:19,12:58,-21,8:20,8:17,-3
12/29/2017,19805,1938,South,Florida,Tampa,Charlotte,13:44,13:23,-21,12:00,11:51,-9
12/29/2017,19805,1939,South,Louisiana,New Orleans,Philadelphia,10:05,9:44,-21,6:20,6:23,3
12/29/2017,19790,1977,Midwest,Minnesota,Minneapolis,Milwaukee,11:18,10:57,-21,9:50,9:45,-5
12/29/2017,19790,1989,Northeast,New York,New York,Atlanta,23:44,23:23,-21,21:00,20:57,-3
12/29/2017,19790,2023,South,Georgia,Atlanta,Charleston,20:15,19:54,-21,19:02,18:58,-4
12/29/2017,19790,2025,South,Florida,Miami,Atlanta,20:56,20:35,-21,18:50,18:49,-1
12/29/2017,19977,2038,West,California,San Jose,Newark,14:45,14:24,-21,6:20,6:14,-6
12/29/2017,19790,2054,South,Georgia,Atlanta,San Francisco,17:06,16:45,-21,14:31,14:36,5
12/29/2017,19977,2091,South,Florida,Miami,Houston,8:24,8:03,-21,6:25,6:12,-13
12/29/2017,19977,2093,South,Texas,Dallas/Fort Worth,San Francisco,8:20,7:59,-21,6:15,6:10,-5
12/29/2017,19805,2129,South,Virginia,Washington,Boston,12:08,11:47,-21,10:30,10:27,-3
12/29/2017,19790,2131,Northeast,New York,New York,Detroit,20:58,20:37,-21,18:40,18:40,0
12/29/2017,19977,2134,South,Texas,Houston,New Orleans,22:52,22:31,-21,21:40,21:35,-5
12/29/2017,19805,2136,Northeast,New York,New York,Boston,11:18,10:57,-21,10:00,9:55,-5
12/29/2017,19805,2136,Northeast,Massachusetts,Boston,New York,13:19,12:58,-21,12:00,11:54,-6
12/29/2017,19790,2251,South,Georgia,Atlanta,Charlotte,11:24,11:03,-21,10:08,10:04,-4
12/29/2017,19790,2252,West,California,San Francisco,Detroit,16:32,16:11,-21,8:55,8:50,-5
12/29/2017,19805,2290,South,Texas,Dallas/Fort Worth,Washington,12:58,12:37,-21,9:05,9:02,-3
12/29/2017,19805,2321,Northeast,New Jersey,Newark,Dallas/Fort Worth,9:34,9:13,-21,6:15,6:07,-8
12/29/2017,19790,2340,Midwest,Minnesota,Minneapolis,Fargo,22:04,21:43,-21,20:40,20:36,-4
12/29/2017,19393,2368,Midwest,Minnesota,Minneapolis,Atlanta,9:15,8:54,-21,5:45,5:47,2
12/29/2017,19977,2404,South,Florida,Fort Myers,Chicago,14:30,14:09,-21,12:20,12:12,-8
12/29/2017,19790,2414,West,Washington,Seattle,Las Vegas,10:43,10:22,-21,8:00,7:54,-6
12/29/2017,19790,2470,Midwest,Minnesota,Minneapolis,Phoenix,20:24,20:03,-21,17:35,17:40,5
12/29/2017,19790,2511,South,Louisiana,New Orleans,New York,10:55,10:34,-21,7:00,6:55,-5
12/29/2017,19790,2609,South,Georgia,Atlanta,Charlotte,9:51,9:30,-21,8:34,8:34,0
12/29/2017,19805,2647,South,Florida,Miami,San Francisco,23:22,23:01,-21,19:50,19:46,-4
12/29/2017,19805,2656,South,Florida,Fort Myers,Charlotte,18:50,18:29,-21,16:48,16:43,-5
12/29/2017,19805,2722,South,Florida,Miami,Boston,0:58,0:37,-21,21:40,21:35,-5
12/29/2017,19790,2774,Midwest,Ohio,Cleveland,Atlanta,21:03,20:42,-21,18:55,19:01,6
12/29/2017,19805,2777,South,Texas,Dallas/Fort Worth,El Paso,11:57,11:36,-21,11:05,10:59,-6
12/29/2017,19790,2826,South,Georgia,Atlanta,Nashville,18:03,17:42,-21,17:52,17:48,-4
12/29/2017,19790,2835,Northeast,New York,New York,Detroit,16:56,16:35,-21,14:45,14:45,0
12/29/2017,19393,3180,West,Arizona,Phoenix,Sacramento,23:30,23:09,-21,22:25,22:23,-2
12/29/2017,19393,3217,West,Arizona,Phoenix,Los Angeles,6:10,5:49,-21,5:40,5:36,-4
12/29/2017,19393,4766,West,Colorado,Denver,Ontario,9:45,9:24,-21,8:20,8:18,-2
12/29/2017,19393,4955,West,Nevada,Las Vegas,Sacramento,11:20,10:59,-21,9:50,9:45,-5
12/29/2017,19393,5258,Midwest,Missouri,Kansas City,Phoenix,13:40,13:19,-21,11:40,11:37,-3
12/29/2017,19393,6034,South,Florida,Tampa,Islip,16:15,15:54,-21,13:40,13:36,-4
12/29/2017,19393,6211,West,Washington,Seattle,Denver,17:15,16:54,-21,13:35,13:35,0
12/29/2017,19393,6352,West,California,San Francisco,San Diego,10:20,9:59,-21,8:45,8:37,-8
12/29/2017,19393,6572,South,Texas,San Antonio,Baltimore,21:50,21:29,-21,17:40,17:34,-6
12/29/2017,19393,6653,South,Texas,Dallas,Phoenix,11:55,11:34,-21,10:15,10:14,-1
12/29/2017,19393,6864,West,Colorado,Denver,Las Vegas,11:20,10:59,-21,10:15,10:15,0
12/29/2017,19805,85,Northeast,New York,New York,San Francisco,22:35,22:15,-20,18:50,18:45,-5
12/29/2017,19790,151,South,Virginia,Washington,Atlanta,17:04,16:44,-20,15:00,14:55,-5
12/29/2017,19977,202,Midwest,Illinois,Chicago,Kahului,15:27,15:07,-20,10:00,10:01,1
12/29/2017,19805,238,South,Florida,Miami,Washington,16:54,16:34,-20,14:25,14:20,-5
12/29/2017,19977,265,West,Colorado,Denver,Santa Ana,9:28,9:08,-20,8:00,8:01,1
12/29/2017,19977,312,West,California,San Francisco,Dallas/Fort Worth,23:39,23:19,-20,18:05,18:03,-2
12/29/2017,19393,320,Northeast,New York,New York,Dallas,18:10,17:50,-20,15:05,15:04,-1
12/29/2017,19977,321,South,Texas,Houston,Washington,20:32,20:12,-20,16:35,16:32,-3
12/29/2017,19977,382,South,Virginia,Washington,Chicago,10:03,9:43,-20,8:45,8:36,-9
12/29/2017,19977,390,West,California,San Diego,San Francisco,13:00,12:40,-20,11:15,11:14,-1
12/29/2017,19805,434,West,California,San Francisco,Philadelphia,6:59,6:39,-20,22:45,22:41,-4
12/29/2017,19977,448,Northeast,Massachusetts,Boston,Denver,17:59,17:39,-20,15:09,15:06,-3
12/29/2017,19805,462,Northeast,New York,New York,Charlotte,13:42,13:22,-20,11:30,11:23,-7
12/29/2017,19805,487,South,North Carolina,Charlotte,San Diego,10:15,9:55,-20,7:55,7:51,-4
12/29/2017,19977,530,South,Texas,Houston,San Antonio,20:55,20:35,-20,19:47,19:45,-2
12/29/2017,19977,531,West,California,Los Angeles,Las Vegas,16:07,15:47,-20,14:45,14:38,-7
12/29/2017,19977,551,South,Virginia,Washington,Houston,8:22,8:02,-20,5:45,5:44,-1
12/29/2017,19805,638,West,Arizona,Phoenix,San Jose,15:32,15:12,-20,14:32,14:27,-5
12/29/2017,19805,644,West,Arizona,Phoenix,Ontario,18:30,18:10,-20,18:15,18:08,-7
12/29/2017,19977,697,West,California,San Francisco,Washington,6:54,6:34,-20,22:47,22:41,-6
12/29/2017,19977,710,West,Colorado,Denver,San Diego,16:53,16:33,-20,15:28,15:20,-8
12/29/2017,19393,710,South,Tennessee,Memphis,Dallas,20:15,19:55,-20,18:45,18:38,-7
12/29/2017,19977,719,South,Virginia,Washington,Los Angeles,21:54,21:34,-20,19:05,19:04,-1
12/29/2017,19977,726,South,Florida,Fort Lauderdale,San Francisco,21:43,21:23,-20,18:13,18:10,-3
12/29/2017,19977,764,West,Nevada,Las Vegas,Denver,16:21,16:01,-20,13:25,13:18,-7
12/29/2017,19977,775,Northeast,Massachusetts,Boston,Chicago,11:09,10:49,-20,9:10,9:03,-7
12/29/2017,19977,805,West,California,San Francisco,Portland,10:28,10:08,-20,8:35,8:27,-8
12/29/2017,19790,815,West,Washington,Seattle,Anchorage,0:06,23:46,-20,21:15,21:17,2
12/29/2017,19790,831,Northeast,New York,New York,Detroit,9:19,8:59,-20,7:15,7:12,-3
12/29/2017,19790,886,South,Georgia,Atlanta,New York,8:58,8:38,-20,6:45,6:44,-1
12/29/2017,19393,930,Northeast,New York,Albany,Baltimore,6:45,6:25,-20,5:15,5:11,-4
12/29/2017,19977,943,West,California,San Francisco,Las Vegas,16:58,16:38,-20,15:20,15:13,-7
12/29/2017,19393,945,West,California,Los Angeles,Oakland,10:50,10:30,-20,9:30,9:25,-5
12/29/2017,19977,1067,Northeast,New Jersey,Newark,Fort Lauderdale,22:34,22:14,-20,19:31,19:26,-5
12/29/2017,19805,1075,South,Texas,Dallas/Fort Worth,El Paso,19:38,19:18,-20,18:45,18:42,-3
12/29/2017,19977,1076,South,Florida,Fort Myers,Newark,23:02,22:42,-20,20:09,20:03,-6
12/29/2017,19393,1081,Northeast,Pennsylvania,Pittsburgh,Las Vegas,8:30,8:10,-20,6:30,6:31,1
12/29/2017,19977,1101,West,Oregon,Portland,Denver,16:42,16:22,-20,13:15,13:14,-1
12/29/2017,19805,1104,South,Texas,Dallas/Fort Worth,New York,12:02,11:42,-20,7:45,7:45,0
12/29/2017,19790,1105,West,Utah,Salt Lake City,Boston,5:09,4:49,-20,22:30,22:25,-5
12/29/2017,19977,1109,South,Texas,Austin,Los Angeles,21:45,21:25,-20,20:07,20:17,10
12/29/2017,19805,1114,Northeast,New York,New York,Dallas/Fort Worth,12:08,11:48,-20,8:45,8:48,3
12/29/2017,19805,1134,Northeast,New Jersey,Newark,Dallas/Fort Worth,11:48,11:28,-20,8:30,8:28,-2
12/29/2017,19977,1148,Northeast,New Jersey,Newark,Los Angeles,13:12,12:52,-20,10:00,9:57,-3
12/29/2017,19977,1156,South,Florida,Fort Lauderdale,Washington,11:10,10:50,-20,8:36,8:28,-8
12/29/2017,19393,1176,South,Texas,Houston,Denver,9:25,9:05,-20,7:55,7:50,-5
12/29/2017,19790,1185,South,Georgia,Atlanta,Albuquerque,12:34,12:14,-20,10:58,10:51,-7
12/29/2017,19790,1211,West,Utah,Salt Lake City,Los Angeles,21:15,20:55,-20,20:10,20:08,-2
12/29/2017,19790,1219,South,Georgia,Atlanta,Los Angeles,14:20,14:00,-20,12:12,12:12,0
12/29/2017,19977,1230,South,Texas,Houston,Orlando,13:00,12:40,-20,9:40,9:38,-2
12/29/2017,19790,1236,South,Florida,Pensacola,Atlanta,21:14,20:54,-20,18:55,18:48,-7
